,filename,prob,label
104,new_labels/compiled/506593110,0.9932575821876526,116
105,new_labels/compiled/316011032,0.9935175776481628,116
106,new_labels/compiled/117100873,0.4509774446487427,116
107,new_labels/compiled/381171519,0.9906013011932372,116
108,new_labels/compiled/3770563874,0.9315616488456726,116
109,new_labels/compiled/10426699536,0.9868441224098206,116
110,new_labels/compiled/1291180854,0.9912849664688108,116
111,new_labels/compiled/506616669,0.9527056813240052,116
112,new_labels/compiled/2716379081,0.9882449507713318,116
113,new_labels/compiled/3505530459,0.9926395416259766,116
114,new_labels/compiled/3506345484,0.9325088262557985,116
115,new_labels/compiled/3507823732,0.9808223843574524,116
116,new_labels/compiled/296343250,0.9572583436965942,116
117,new_labels/compiled/3507819476,0.991649866104126,116
118,new_labels/compiled/3507000663,0.9956709146499634,116
119,new_labels/compiled/3507806742,0.994878590106964,116
120,new_labels/compiled/3770563034,0.9947828650474548,116
121,new_labels/compiled/3506359566,0.9961562752723694,116
122,new_labels/compiled/2717192200,0.9952229857444764,116
123,new_labels/compiled/3507829924,0.9889476299285888,116
124,new_labels/compiled/3505527283,0.9894895553588868,116
125,new_labels/compiled/3505523381,0.992906391620636,116
126,new_labels/compiled/6778470175,0.9911082983016968,116
127,new_labels/compiled/3507007983,0.9895257353782654,116
128,new_labels/compiled/2853163653,0.9866058826446532,116
129,new_labels/compiled/7760155372,0.9888733029365541,116
130,new_labels/compiled/5107173041,0.9833637475967408,116
131,new_labels/compiled/3507825228,0.9884198307991028,116
132,new_labels/compiled/4552078212,0.9864474534988404,116
133,new_labels/compiled/5417339991,0.9950241446495056,116
134,new_labels/compiled/2867118077,0.9949488043785096,116
135,new_labels/compiled/10426682474,0.979527235031128,116
136,new_labels/compiled/3817652829,0.9948045015335084,116
137,new_labels/compiled/287252548,0.9963781237602234,116
138,new_labels/compiled/4064898531,0.9913176894187928,116
139,new_labels/compiled/3507003905,0.9923081398010254,116
140,new_labels/compiled/1940538152,0.9931345582008362,116
141,new_labels/compiled/3505554179,0.9949641227722168,116
142,new_labels/compiled/117101049,0.9770572781562804,116
143,new_labels/compiled/38077340,0.9616210460662842,116
144,new_labels/compiled/296343251,0.9761795997619628,116
145,new_labels/compiled/117100897,0.9700896739959716,116
146,new_labels/compiled/5442330568,0.9864166975021362,116
147,new_labels/compiled/381171524,0.9817484021186828,116
148,new_labels/compiled/4064786143,0.9455041885375975,116
149,new_labels/compiled/287252552,0.9863573908805848,116
150,new_labels/compiled/8188218077,0.988920032978058,116
151,new_labels/compiled/503916715,0.9896304607391356,116
152,new_labels/compiled/3505546329,0.9567978978157043,116
153,new_labels/compiled/17018374477,0.9574499726295472,117
154,new_labels/compiled/36696977243,0.9982187151908876,117
155,new_labels/compiled/148536130,0.9985204339027404,117
156,new_labels/compiled/34023295211,0.8262540698051453,117
157,new_labels/compiled/3149332325,0.9939978718757628,117
158,new_labels/compiled/296684069,0.9860647916793824,60
159,new_labels/compiled/28082064016,0.9382279515266418,117
160,new_labels/compiled/6775484558,0.960254430770874,117
161,new_labels/compiled/1808212352,0.8832584619522095,60
162,new_labels/compiled/4807608253,0.9856253266334534,117
163,new_labels/compiled/15336931421,0.5151225924491882,117
164,new_labels/compiled/5473839947,0.9908856749534608,117
165,new_labels/compiled/3027102077,0.9267211556434632,117
166,new_labels/compiled/4704298862,0.9926780462265016,117
167,new_labels/compiled/3323365712,0.7414061427116394,60
168,new_labels/compiled/6276541222,0.9982374906539916,117
169,new_labels/compiled/3027935088,0.8838154673576355,117
170,new_labels/compiled/14232581369,0.9970917701721193,117
171,new_labels/compiled/2569677256,0.9981278777122498,117
172,new_labels/compiled/359505923,0.9905792474746704,117
173,new_labels/compiled/3374083520,0.9568435549736024,60
174,new_labels/compiled/3969761813,0.9886715412139891,117
175,new_labels/compiled/2639564747,0.8637518882751465,117
176,new_labels/compiled/31314163073,0.9889028072357178,117
177,new_labels/compiled/36514764050,0.9954079985618592,117
178,new_labels/compiled/4222739892,0.9243494868278505,117
179,new_labels/compiled/4203038636,0.9923273324966432,117
180,new_labels/compiled/3673474517,0.9966368079185486,117
181,new_labels/compiled/7628,0.9540170431137084,60
182,new_labels/compiled/23762176829,0.9880602359771729,60
183,new_labels/compiled/8400841496,0.9973660111427308,117
184,new_labels/compiled/28428818,0.900781512260437,67
185,new_labels/compiled/2282221277,0.8360722661018372,117
186,new_labels/compiled/2322682279,0.4957551658153534,25
187,new_labels/compiled/8457,0.9678376317024232,60
188,new_labels/compiled/4533832454,0.7926385402679443,117
189,new_labels/compiled/2250057112,0.9318875670433044,117
190,new_labels/compiled/8904403413,0.9957404136657716,117
191,new_labels/compiled/4533831006,0.8326253890991211,117
192,new_labels/compiled/4867451405,0.9337931871414183,60
193,new_labels/compiled/3673479381,0.987858235836029,117
194,new_labels/compiled/2117021728,0.9990973472595216,117
195,new_labels/compiled/4533198581,0.7457610368728638,117
196,new_labels/compiled/1987806,0.9458237290382384,117
197,new_labels/compiled/522506756,0.9980481863021852,117
198,new_labels/compiled/4533822956,0.9899646639823914,117
199,new_labels/compiled/3954856470,0.9803152680397034,60
200,new_labels/compiled/2569620822,0.998301088809967,117
201,new_labels/compiled/2822057698,0.910180926322937,60
202,new_labels/compiled/33721698750,0.9217556118965148,117
203,new_labels/compiled/38771668394,0.9583352208137512,117
204,new_labels/compiled/6187614080,0.9719696044921876,117
205,new_labels/compiled/5581693070,0.9968851208686828,117
206,new_labels/compiled/4953350425,0.9122757911682128,60
207,new_labels/compiled/2087407290,0.6713847517967224,55
208,new_labels/compiled/14704107813,0.6725915670394897,117
209,new_labels/compiled/2275882371,0.9941425323486328,117
210,new_labels/compiled/1807365775,0.4680288136005402,4
211,new_labels/compiled/3781126645,0.9971737265586852,117
212,new_labels/compiled/12034674926,0.7530242800712585,60
213,new_labels/compiled/2300701392,0.5893483161926271,117
214,new_labels/compiled/6699848861,0.9975162744522096,117
215,new_labels/compiled/3998058360,0.7753195762634277,60
216,new_labels/compiled/2276671832,0.7824496030807495,117
217,new_labels/compiled/6187612288,0.9864330291748048,117
218,new_labels/compiled/8074286707,0.7262288331985474,60
219,new_labels/compiled/14681836384,0.8110466003417969,117
220,new_labels/compiled/3853728062,0.6939521431922913,60
221,new_labels/compiled/4163922520,0.6977694630622864,60
222,new_labels/compiled/23442787876,0.5256546139717102,117
223,new_labels/compiled/522519803,0.9986838698387146,117
224,new_labels/compiled/2822042354,0.9989581108093262,60
225,new_labels/compiled/35573683614,0.9707143902778624,117
226,new_labels/compiled/4549370953,0.5632592439651489,60
227,new_labels/compiled/3380194736,0.8483749032020569,117
228,new_labels/compiled/4533829778,0.9440714120864868,117
229,new_labels/compiled/33949580332,0.9190987944602966,117
230,new_labels/compiled/634588138,0.9987128973007202,117
231,new_labels/compiled/4417980618,0.7965880632400513,117
232,new_labels/compiled/2116244001,0.9984983205795288,117
233,new_labels/compiled/2300701488,0.9164003729820251,117
234,new_labels/compiled/2275883321,0.9959856271743774,117
235,new_labels/compiled/8400830936,0.6519047617912292,117
236,new_labels/compiled/1808211286,0.9805089235305786,117
237,new_labels/compiled/2117022228,0.999578297138214,117
238,new_labels/compiled/2903563880,0.7409099340438843,60
239,new_labels/compiled/3332134323,0.9963330626487732,117
240,new_labels/compiled/4866387891,0.9970378875732422,117
241,new_labels/compiled/2822027402,0.990065574645996,117
242,new_labels/compiled/359505431,0.9963321089744568,117
243,new_labels/compiled/3250940270,0.8803597092628479,117
244,new_labels/compiled/2250056402,0.9932950735092164,117
245,new_labels/compiled/7882378430,0.9873872995376588,60
246,new_labels/compiled/2300701342,0.9591144919395448,117
247,new_labels/compiled/1808211744,0.9685736298561096,60
248,new_labels/compiled/158997241,0.9947261810302734,117
249,new_labels/compiled/1388890262,0.9622459411621094,60
250,new_labels/compiled/293961939,0.9155426025390624,117
251,new_labels/compiled/8487897136,0.5619626641273499,60
252,new_labels/compiled/6187632220,0.9855655431747437,117
253,new_labels/compiled/36100236663,0.9413305521011353,117
254,new_labels/compiled/3137746286,0.8195781707763672,60
255,new_labels/compiled/3458935037,0.8639993071556091,60
256,new_labels/compiled/2083192952,0.8800796866416931,117
257,new_labels/compiled/411150455,0.9961108565330504,118
258,new_labels/compiled/2242015348,0.3497351109981537,26
259,new_labels/compiled/338753932,0.5690450668334961,68
260,new_labels/compiled/4642745040,0.6012915968894958,118
261,new_labels/compiled/2656955665,0.99350243806839,118
262,new_labels/compiled/42519340950,0.3430897891521454,116
263,new_labels/compiled/2149981608,0.9894165396690368,68
264,new_labels/compiled/3464993268,0.8163437843322754,68
265,new_labels/compiled/2149980514,0.9594253301620485,68
266,new_labels/compiled/4048991455,0.8264595866203308,119
267,new_labels/compiled/2296897953,0.9958215951919556,119
268,new_labels/compiled/41809668305,0.8759030699729919,119
269,new_labels/compiled/32584459431,0.9751375913619996,119
270,new_labels/compiled/8570472405,0.9163416028022766,119
271,new_labels/compiled/27603573837,0.96670001745224,119
272,new_labels/compiled/27603573567,0.9560647010803224,119
273,new_labels/compiled/14391493957,0.9938151240348816,119
274,new_labels/compiled/40883681802,0.841507613658905,102
275,new_labels/compiled/4853135919,0.98164564371109,119
276,new_labels/compiled/26130988163,0.9443296194076538,119
277,new_labels/compiled/8247106859,0.9549556374549866,119
278,new_labels/compiled/8247106015,0.96092289686203,119
279,new_labels/compiled/8247103877,0.9488378167152404,119
280,new_labels/compiled/8248172482,0.5771812200546265,119
281,new_labels/compiled/8248173182,0.784900426864624,102
282,new_labels/compiled/8247106431,0.9839617609977722,119
283,new_labels/compiled/8248172868,0.9328667521476746,119
284,new_labels/compiled/8248172158,0.7674350738525391,119
285,new_labels/compiled/6934312404,0.9601825475692748,119
286,new_labels/compiled/8248171016,0.9896627068519592,119
287,new_labels/compiled/3023144489,0.9424870014190674,119
288,new_labels/compiled/4705693358,0.8281552195549011,119
289,new_labels/compiled/4705023589,0.4888876378536224,102
290,new_labels/compiled/3883657752,0.9325771927833556,119
291,new_labels/compiled/3882863311,0.4814733564853668,102
292,new_labels/compiled/2074329669,0.6413024663925171,119
293,new_labels/compiled/2075122110,0.4458177387714386,119
294,new_labels/compiled/5256450656,0.97429096698761,119
295,new_labels/compiled/14255407576,0.9211298823356628,119
296,new_labels/compiled/4705668120,0.6791689395904541,119
297,new_labels/compiled/2552507399,0.8070709109306335,119
298,new_labels/compiled/7101489315,0.9171072840690612,119
299,new_labels/compiled/27603573047,0.9534335732460022,119
300,new_labels/compiled/4924244509,0.40946492552757263,81
301,new_labels/compiled/33084811,0.3104393184185028,26
302,new_labels/compiled/5945784054,0.9970152378082277,77
303,new_labels/compiled/48065373297,0.9584389925003052,119
304,new_labels/compiled/2253840182,0.9546281695365906,119
305,new_labels/compiled/8247104351,0.953225553035736,119
306,new_labels/compiled/543227610,0.8309951424598694,119
307,new_labels/compiled/2075121890,0.4578751623630524,119
308,new_labels/compiled/3882863791,0.6346815228462219,102
309,new_labels/compiled/206045803,0.7539871335029602,119
310,new_labels/compiled/516973175,0.84218829870224,119
311,new_labels/compiled/96042348,0.702521026134491,73
312,new_labels/compiled/12994648835,0.9632019996643066,119
313,new_labels/compiled/6155611914,0.6845003962516785,119
314,new_labels/compiled/304623778,0.980535924434662,119
315,new_labels/compiled/304623570,0.8048948049545288,119
316,new_labels/compiled/304623405,0.8712819218635559,119
317,new_labels/compiled/1805661017,0.9757980704307556,119
318,new_labels/compiled/456789454,0.9266544580459596,119
319,new_labels/compiled/456804321,0.9097230434417723,119
320,new_labels/compiled/304623010,0.6600309610366821,6
321,new_labels/compiled/2490701832,0.9959153532981871,119
322,new_labels/compiled/4228556643,0.4701740741729736,119
323,new_labels/compiled/456802837,0.9817596077919006,119
324,new_labels/compiled/4330662492,0.9800193905830384,119
325,new_labels/compiled/4705665120,0.7517375946044922,102
326,new_labels/compiled/456805705,0.9610575437545776,119
327,new_labels/compiled/24053666019,0.9989001750946044,119
328,new_labels/compiled/456805099,0.9717137813568116,119
329,new_labels/compiled/4705667156,0.8703703880310059,119
330,new_labels/compiled/14765373451,0.7303414344787598,102
331,new_labels/compiled/10410455064,0.9530677795410156,119
332,new_labels/compiled/4705048607,0.9661796689033508,119
333,new_labels/compiled/31668794777,0.9333587288856506,102
334,new_labels/compiled/2553328488,0.533210813999176,119
335,new_labels/compiled/6294476611,0.4922925233840942,119
336,new_labels/compiled/5160041778,0.5008822679519653,6
337,new_labels/compiled/5159435315,0.5782551765441895,6
338,new_labels/compiled/43903355965,0.6088013052940369,79
339,new_labels/compiled/2074329695,0.9110228419303894,119
340,new_labels/compiled/27027011266,0.553738534450531,79
341,new_labels/compiled/24053675459,0.9893792867660522,119
342,new_labels/compiled/456790212,0.970672369003296,119
343,new_labels/compiled/4697884635,0.924590826034546,119
344,new_labels/compiled/456805331,0.909250020980835,119
345,new_labels/compiled/2486814396,0.8523525595664978,119
346,new_labels/compiled/456804887,0.9244076609611512,119
347,new_labels/compiled/456804095,0.9131072759628296,119
348,new_labels/compiled/50373024246,0.9895476698875428,119
349,new_labels/compiled/6634713355,0.9250099658966064,119
350,new_labels/compiled/24395257416,0.4996797144412994,102
351,new_labels/compiled/24125870920,0.6347590684890747,102
352,new_labels/compiled/456804517,0.9287899136543274,119
353,new_labels/compiled/50373205427,0.992537796497345,119
354,new_labels/compiled/50373185127,0.968679130077362,119
355,new_labels/compiled/257467,0.7734719514846802,102
356,new_labels/compiled/456803971,0.9823547601699828,119
357,new_labels/compiled/456787644,0.9342945218086244,119
358,new_labels/compiled/23793272214,0.8502361178398132,119
359,new_labels/compiled/456788162,0.7741120457649231,119
360,new_labels/compiled/19096227659,0.9556800723075868,119
361,new_labels/compiled/451361289,0.6486464738845825,102
362,new_labels/compiled/19286244691,0.9345502257347108,119
363,new_labels/compiled/248145208,0.9967691898345948,119
364,new_labels/compiled/48950869402,0.6113301515579224,119
365,new_labels/compiled/451361115,0.4795072972774506,119
366,new_labels/compiled/24125871140,0.2330697625875473,6
367,new_labels/compiled/6363285,0.9655506014823914,119
368,new_labels/compiled/2218640003,0.4997329413890839,119
369,new_labels/compiled/24339013611,0.5833290219306946,26
370,new_labels/compiled/5482563806,0.9968125224113464,119
371,new_labels/compiled/24421481295,0.885364294052124,119
372,new_labels/compiled/3188153710,0.9812449216842652,119
373,new_labels/compiled/6866104916,0.9956040382385254,119
374,new_labels/compiled/48950672301,0.9276085495948792,119
375,new_labels/compiled/4897217,0.9752716422080994,119
376,new_labels/compiled/4579979383,0.6240534782409668,102
377,new_labels/compiled/3000773996,0.5804330110549927,102
378,new_labels/compiled/2770959272,0.9864930510520936,119
379,new_labels/compiled/451359395,0.8939939141273499,102
380,new_labels/compiled/5090822250,0.9389146566390992,119
381,new_labels/compiled/2218639551,0.8070126175880432,119
382,new_labels/compiled/3188153698,0.9927219152450562,119
383,new_labels/compiled/11405887264,0.8961793780326843,119
384,new_labels/compiled/11406003893,0.9070503115653992,119
385,new_labels/compiled/27059822925,0.6340223550796509,79
386,new_labels/compiled/8210690448,0.9562479853630066,119
387,new_labels/compiled/207936252,0.9633432626724244,119
388,new_labels/compiled/5085489008,0.9575742483139038,119
389,new_labels/compiled/11405886914,0.6888396739959717,119
390,new_labels/compiled/11405870726,0.9797384142875672,119
391,new_labels/compiled/26965731882,0.7535273432731628,79
392,new_labels/compiled/19878891723,0.9623176455497742,119
393,new_labels/compiled/40431522554,0.4019720554351807,49
394,new_labels/compiled/3386139750,0.9036135673522948,119
395,new_labels/compiled/2359092208,0.9685125350952148,119
396,new_labels/compiled/3354233863,0.9888506531715392,119
397,new_labels/compiled/5090824070,0.978572964668274,119
398,new_labels/compiled/2199971261,0.7801322340965271,119
399,new_labels/compiled/2074809462,0.9481905698776244,119
400,new_labels/compiled/48950130023,0.9359660744667052,73
401,new_labels/compiled/4897218,0.9787086248397828,119
402,new_labels/compiled/2218639761,0.5923314094543457,102
403,new_labels/compiled/48950130233,0.8355900049209595,119
404,new_labels/compiled/2075121856,0.986846387386322,119
405,new_labels/compiled/2724091962,0.948564112186432,119
406,new_labels/compiled/9461909,0.4813210666179657,119
407,new_labels/compiled/2601712337,0.9475603699684144,119
408,new_labels/compiled/11406003753,0.9197983741760254,119
409,new_labels/compiled/4774188177,0.5162390470504761,102
410,new_labels/compiled/5090825956,0.38601475954055786,50
411,new_labels/compiled/2770959558,0.7614302039146423,119
412,new_labels/compiled/2601712931,0.977799355983734,119
413,new_labels/compiled/2770111885,0.9817201495170592,119
414,new_labels/compiled/48950129783,0.4981346130371094,73
415,new_labels/compiled/222862787,0.987312078475952,119
416,new_labels/compiled/2359098016,0.991568386554718,119
417,new_labels/compiled/2601714333,0.7833478450775146,119
418,new_labels/compiled/5300359250,0.29228371381759644,119
419,new_labels/compiled/3354233779,0.7382798194885254,102
420,new_labels/compiled/3565642610,0.7835291028022766,119
421,new_labels/compiled/2058910365,0.8919060230255127,102
422,new_labels/compiled/2770112229,0.712539553642273,119
423,new_labels/compiled/185184288,0.6304231882095337,79
424,new_labels/compiled/48950130413,0.9914316534996032,73
425,new_labels/compiled/2770959372,0.9333707690238952,119
426,new_labels/compiled/2770112433,0.8078973293304443,119
427,new_labels/compiled/27026990886,0.8414183259010315,79
428,new_labels/compiled/3564830521,0.7264402508735657,102
429,new_labels/compiled/11406003053,0.9714947938919068,119
430,new_labels/compiled/5090231547,0.8925448656082153,119
431,new_labels/compiled/5090825288,0.9895120859146118,119
432,new_labels/compiled/11406003593,0.7917191982269287,119
433,new_labels/compiled/419095736,0.3314083218574524,102
434,new_labels/compiled/10067223693,0.9654419422149658,119
435,new_labels/compiled/26433262253,0.3509846031665802,103
436,new_labels/compiled/8197517669,0.9965684413909912,119
437,new_labels/compiled/213877505,0.9882907271385192,119
438,new_labels/compiled/5305121283,0.9987351298332214,119
439,new_labels/compiled/7142727687,0.4617280960083008,119
440,new_labels/compiled/7673378052,0.9988275170326232,119
441,new_labels/compiled/36534253,0.9667139053344728,119
442,new_labels/compiled/20841183523,0.8925114274024963,119
443,new_labels/compiled/36123644816,0.992575705051422,119
444,new_labels/compiled/23122527653,0.9013358950614928,119
445,new_labels/compiled/3439612904,0.9919700026512146,119
446,new_labels/compiled/3221749732,0.9721333980560304,119
447,new_labels/compiled/3157808461,0.8963604569435121,6
448,new_labels/compiled/22492645,0.9563574790954592,102
449,new_labels/compiled/208589492,0.9724960327148438,119
450,new_labels/compiled/20479692466,0.9815748333930968,119
451,new_labels/compiled/20497577022,0.5342583656311035,102
452,new_labels/compiled/208944939,0.9892881512641908,119
453,new_labels/compiled/5156353189,0.8989276885986328,6
454,new_labels/compiled/20317951709,0.9732553958892822,102
455,new_labels/compiled/8220245413,0.923110842704773,119
456,new_labels/compiled/210959127,0.972219944000244,119
457,new_labels/compiled/20317416260,0.991050899028778,102
458,new_labels/compiled/20481362056,0.7808008790016174,79
459,new_labels/compiled/4680157382,0.8522388339042664,0
460,new_labels/compiled/5169413751,0.928680181503296,75
461,new_labels/compiled/3416024287,0.9390268325805664,21
462,new_labels/compiled/7252376502,0.54559326171875,95
463,new_labels/compiled/7117620493,0.5104209184646606,63
464,new_labels/compiled/15116700449,0.9976603984832764,111
465,new_labels/compiled/5169405865,0.7699603438377379,75
466,new_labels/compiled/8635690895,0.6911282539367676,60
467,new_labels/compiled/3867215251,0.6710285544395447,38
468,new_labels/compiled/8742170768,0.8831088542938232,117
469,new_labels/compiled/557549044,0.9993560910224916,19
470,new_labels/compiled/5401119867,0.4820138216018677,57
471,new_labels/compiled/2634287070,0.940583348274231,27
472,new_labels/compiled/1343189929,0.5295111536979675,29
473,new_labels/compiled/7117622529,0.810804545879364,63
474,new_labels/compiled/4147790251,0.9705308675765992,19
475,new_labels/compiled/8741074081,0.6125434637069702,29
476,new_labels/compiled/8742182074,0.5907676219940186,29
477,new_labels/compiled/4501334049,0.7906014919281006,113
478,new_labels/compiled/5401119973,0.7502281069755554,3
479,new_labels/compiled/4501335711,0.7165622711181641,9
480,new_labels/compiled/3271715840,0.08277253061532974,78
481,new_labels/compiled/8730707284,0.9954164028167723,112
482,new_labels/compiled/5699905906,0.9987186193466188,112
483,new_labels/compiled/30618373272,0.9901760220527648,112
484,new_labels/compiled/30618374792,0.9937819242477416,112
485,new_labels/compiled/9167215425,0.40805357694625854,89
486,new_labels/compiled/15369638157,0.9993827342987059,112
487,new_labels/compiled/20564147924,0.9754863381385804,28
488,new_labels/compiled/47694388202,0.5783542394638062,60
489,new_labels/compiled/16470158346,0.998583436012268,112
490,new_labels/compiled/487587217,0.9004079103469849,112
491,new_labels/compiled/4142496956,0.9732118248939514,112
492,new_labels/compiled/4377569451,0.9391624927520752,112
493,new_labels/compiled/15159649529,0.9971238970756532,112
494,new_labels/compiled/24504471979,0.9455834031105042,112
495,new_labels/compiled/2655999148,0.980133593082428,112
496,new_labels/compiled/4335536585,0.9219777584075928,112
497,new_labels/compiled/8729589749,0.996816098690033,112
498,new_labels/compiled/15323389746,0.997994065284729,112
499,new_labels/compiled/8608313534,0.9857673645019532,112
500,new_labels/compiled/14344433903,0.9784777760505676,112
501,new_labels/compiled/14126037633,0.9974257946014404,112
502,new_labels/compiled/14251649001,0.9528530836105348,90
503,new_labels/compiled/8729591051,0.9944444894790648,112
504,new_labels/compiled/49761046748,0.9952680468559264,112
505,new_labels/compiled/4558580325,0.9989700317382812,112
506,new_labels/compiled/677687283,0.990918219089508,112
507,new_labels/compiled/4336280744,0.9962098598480223,112
508,new_labels/compiled/267206696,0.9872838854789734,112
509,new_labels/compiled/24728295923,0.6765742897987366,90
510,new_labels/compiled/3802729096,0.9398744702339172,112
511,new_labels/compiled/4336254166,0.9914015531539916,112
512,new_labels/compiled/4378318674,0.8382794857025146,90
513,new_labels/compiled/864031395,0.9871478080749512,112
514,new_labels/compiled/4317133201,0.9979877471923828,112
515,new_labels/compiled/4336276430,0.9617016315460204,112
516,new_labels/compiled/464587365,0.9816009402275084,112
517,new_labels/compiled/1413826086,0.6916818022727966,112
518,new_labels/compiled/6890988893,0.9592931270599364,112
519,new_labels/compiled/8568998542,0.9975762963294984,112
520,new_labels/compiled/15347577329,0.9958933591842652,112
521,new_labels/compiled/6609266087,0.9683313369750975,112
522,new_labels/compiled/7927203616,0.9769945740699768,112
523,new_labels/compiled/6370213863,0.9962974190711976,112
